Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
45.981438,0.02251981,42.55991876708588,-2.1685427058399838,0,1,6299.2173,-0.016221773,4,1,false,false,0.51987845,0.9751568,9.660833,-3.1326358,0.001768593,3
45.99413,0.022716949,42.55992515877648,-2.1685462372958453,0,1,6296.2056,-0.017674861,4,1,false,false,0.49735272,0.9812034,9.456283,-3.1326284,-0.0008509541,3
46.006523,0.02291414,42.559931460356204,-2.1685498902697606,0,1,6297.4365,-0.017432367,4,1,false,false,0.39759564,0.9511414,9.528839,-3.1326604,-0.0030320296,3
46.01858,0.023111384,42.55993785197811,-2.168553421725622,0,1,6301.5454,-0.015011182,4,1,false,false,0.45258862,0.93565136,9.582669,-3.1327257,-0.004889548,3
46.03063,0.023308681,42.55994424360003,-2.1685569531814837,0,1,6305.653,-0.01162189,4,1,false,false,0.36307982,0.9642476,9.623967,-3.1328185,-0.0061918055,3
46.043484,0.02350603,42.559950635221945,-2.168560606155399,0,1,6309.183,-0.009685688,4,1,false,false,0.31379753,1.0126224,9.874899,-3.1329286,-0.006789758,3
46.057026,0.02370344,42.55995702684386,-2.16856413761126,0,1,6309.9375,-0.007748553,4,1,false,false,0.2666111,1.0527112,10.194894,-3.1330469,-0.006932184,3
46.070934,0.023900904,42.55996341853445,-2.1685676690671216,0,1,6307.669,-0.0070220074,4,1,false,false,0.19324416,1.0621973,10.52075,-3.1331651,-0.0065947287,3
46.084686,0.02409843,42.55996981015637,-2.168571322041037,0,1,6304.9795,-0.006537958,4,1,false,false,0.1756017,1.0448748,10.754852,-3.1332765,-0.0060422523,3
46.09779,0.024296014,42.559976201778284,-2.1685748534968985,0,1,6303.957,-0.006537957,4,1,false,false,0.124908045,1.0004385,10.989655,-3.1333795,-0.0054736515,3
46.110214,0.024493648,42.5599825934002,-2.168578506470814,0,1,6304.601,-0.006779515,4,1,false,false,0.105230875,0.97281086,11.150157,-3.1334736,-0.0049668965,3
46.122177,0.024691334,42.55998898502211,-2.1685820379266754,0,1,6306.0186,-0.0070220083,4,1,false,false,0.09556947,0.953498,11.238411,-3.133561,-0.004604354,3
46.13395,0.024889069,42.559995376644025,-2.1685855693825364,0,1,6307.581,-0.0075060567,4,1,false,false,0.05828777,0.95156074,11.301293,-3.1336443,-0.004430927,3
46.145603,0.025086852,42.56000176826594,-2.168589222356452,0,1,6309.0063,-0.0077485517,4,1,false,false,0.04355152,0.951234,11.404286,-3.1337268,-0.0043829456,3
46.157223,0.025284683,42.56000815988785,-2.1685927538123133,0,1,6310.092,-0.0082326,4,1,false,false,0.018350095,0.95457625,11.476248,-3.133809,-0.004348032,3
46.16871,0.025482561,42.56001455150977,-2.1685964067862287,0,1,6310.9385,-0.0077485517,4,1,false,false,0.019627944,0.95078087,11.566652,-3.133892,-0.004373127,3
46.180046,0.025680486,42.560020943200364,-2.16859993824209,0,1,6312.0293,-0.007990107,4,1,false,false,0.008110955,0.94375414,11.626129,-3.133976,-0.0043777977,3
46.191093,0.025878455,42.56002733482228,-2.1686035912160055,0,1,6313.2925,-0.008232602,4,1,false,false,-0.22251269,0.91484135,11.489894,-3.1340609,-0.004344345,3
46.200912,0.026076468,42.56003372644419,-2.168607122671867,0,1,6314.414,-0.008232601,4,1,false,false,0.32912302,0.85762066,10.8408165,-3.1341345,-0.0033689446,3
46.210125,0.026274519,42.560040118066105,-2.1686107756457824,0,1,6315.4307,-0.007990107,4,1,false,false,-0.028811932,0.8143636,10.508835,-3.1342044,-0.004356366,3
46.21837,0.026472606,42.56004650968802,-2.168614307101644,0,1,6315.6196,-0.0072645,4,1,false,false,0.021322146,0.6948159,9.672283,-3.1342816,-0.004764896,3
46.22563,0.026670722,42.56005299135212,-2.168617838557505,0,1,6321.612,-0.0058114138,4,1,false,false,-0.012639195,0.7801649,8.669281,-3.1343465,-0.0037949462,3
46.233044,0.026868876,42.56005938297404,-2.1686214915314204,0,1,6332.803,-0.00460082,4,1,false,false,0.10589787,0.6722183,7.9830112,-3.1343958,-0.0036439649,3
46.240047,0.027067063,42.560065774595955,-2.168625022987282,0,1,6343.181,-0.0036317818,4,1,false,false,0.16348356,0.69897985,7.2405486,-3.134449,-0.00442896,3
46.248028,0.027265288,42.56007216621787,-2.1686286759611972,0,1,6353.693,-0.0021796315,4,1,false,false,-0.03586456,0.75197226,6.7247367,-3.134507,-0.0043432508,3
46.257114,0.027463553,42.56007855783978,-2.1686322074170588,0,1,6364.203,-0.0019371371,4,1,false,false,0.023016602,0.80734015,6.3676486,-3.1345587,-0.004013074,3
46.26719,0.027661864,42.56008503950389,-2.168635860390974,0,1,6372.7495,-0.0012105943,4,1,false,false,-0.07294429,0.86223316,6.2406693,-3.134604,-0.0035323547,3
46.278637,0.027860228,42.5600914311258,-2.1686393918468356,0,1,6379.2896,-0.0009690368,4,1,false,false,-0.06752786,0.9449461,6.36784,-3.1346397,-0.0027946061,3
46.291695,0.028058648,42.560097822747714,-2.1686430451923657,0,1,6383.8765,-0.0012105943,4,1,false,false,-0.035487622,1.0410924,6.756525,-3.1346648,-0.001990592,3
46.306606,0.028257132,42.56010421443831,-2.168646576276612,0,1,6384.86,-0.0014530874,4,1,false,false,-0.0039715916,1.1510017,7.3729377,-3.1346788,-0.0010920063,3
46.323452,0.028455688,42.56011069603373,-2.1686501077324736,0,1,6380.3174,-0.0016946447,4,1,false,false,0.098576054,1.259418,8.117634,-3.1346822,-0.00034488083,3
46.3415,0.02865432,42.56011708772433,-2.168653760706389,0,1,6370.4897,-0.0014530871,4,1,false,false,0.1431672,1.2970741,8.8655815,-3.1346796,0.00010362978,3
46.35948,0.028853033,42.56012356931976,-2.1686572921622504,0,1,6359.4116,-0.00096903724,4,1,false,false,0.20552172,1.2672184,9.540707,-3.1346743,0.0003324974,3
46.376312,0.029051818,42.560129960941666,-2.1686609455077805,0,1,6351.198,-0.000969037,4,1,false,false,0.21678774,1.177336,10.066156,-3.134669,0.00043492773,3
46.39143,0.029250674,42.56013635263226,-2.1686644765920273,0,1,6347.2437,-0.0012105943,4,1,false,false,0.2200471,1.0765126,10.481946,-3.1346636,0.0005671179,3
46.405125,0.029449588,42.56014283422769,-2.1686681299375574,0,1,6346.7637,-0.0014530874,4,1,false,false,0.22768234,1.0134808,10.821577,-3.1346564,0.00075343915,3
46.41806,0.029648557,42.56014922591828,-2.168671661021804,0,1,6347.697,-0.0019371379,4,1,false,false,0.22166036,0.9863707,11.133487,-3.1346476,0.0009333725,3
46.430725,0.029847581,42.56015570751371,-2.1686753143673343,0,1,6348.269,-0.002906175,4,1,false,false,0.21822673,0.9801614,11.475937,-3.1346374,0.0010195149,3
46.443268,0.030046657,42.56016209913562,-2.1686789673412497,0,1,6348.101,-0.0038742758,4,1,false,false,0.20678048,0.97861564,11.796606,-3.1346283,0.0009174936,3
46.45565,0.03024578,42.560168580799726,-2.168682498797111,0,1,6347.828,-0.005811414,4,1,false,false,0.1864209,0.97069925,12.149381,-3.1346238,0.00060940813,3
46.467728,0.030444954,42.56017497242164,-2.1686861517710265,0,1,6347.9077,-0.007506058,4,1,false,false,0.16722557,0.9583545,12.489344,-3.1346283,-2.8441676e-05,3
46.47947,0.030644175,42.56018145408574,-2.1686896832268876,0,1,6348.243,-0.009200701,4,1,false,false,0.13585675,0.9423783,12.848242,-3.1346471,-0.00092074595,3
